training batch,Standardized_SMILES,y_true,y_preds,LogP
8,Cc1ccc(C(C)(C)C)c(O)c1,66.2,61.75779,2.998120000000001
8,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,66.3,61.283207,2.9966000000000017
8,CCOC(=O)c1ccc(C2CCC(NCC(O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,61.4,58.186405,2.996100000000002
8,Clc1cccc(Cl)c1,6.5,57.537586,2.993400000000001
8,Clc1ccc(Cl)cc1,-12.7,33.164963,2.993400000000001
8,Clc1ccccc1Cl,20.8,45.23316,2.9934000000000003
8,CCc1cccc(CC)c1N(COC)C(=O)CCl,39.7,37.04041,2.9871000000000016
8,CC(C)(C)c1ccccc1,-1.2,36.58125,2.984100000000001
8,ClCCOP(OCCCl)OCCCl,6.1,22.84423,2.9795000000000016
8,CCC(C)(O)CCCC(C)C,11.3,22.33154,2.973700000000002
8,C=Cc1ccccc1C=C,23.8,37.52908,2.9726000000000017
8,CCCCCCCCN1CCCC1=O,19.5,25.935472,2.9693000000000014
8,Oc1ccc2c(c1)-c1ccccc1C2,85.3,85.15391,2.963400000000001
8,S=c1[nH]c2ccccc2s1,98.65,68.353615,2.95889
8,CCCCCCCCCCOS(=O)(=O)O,98.9,83.731804,2.946500000000001
8,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,48.0,44.10085,2.946400000000001
8,CCOC(=O)Cc1cccc2ccccc12,84.0,44.71213,2.945400000000001
8,CC(C)COC(=O)CCCCC(=O)OCC(C)C,63.2,31.599798,2.9452000000000016
8,CCC(=O)c1ccc(Cl)cc1,15.6,34.531258,2.9327000000000014
8,C=CC(=O)OCCCCCC(C)C,19.9,14.028943,2.9320000000000013
8,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,9.5,41.93729,2.9287600000000014
8,CCC(C)(CCC(C)C)C(=O)O,38.0,28.623661,2.9235000000000007
8,Cc1cc(C)c(C)cc1C,14.1,41.967735,2.9202800000000018
8,O=C(c1ccccc1)c1ccccc1,87.0,44.357395,2.917600000000001
8,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,10.4,33.27052,2.916100000000001
8,CCCCCCCCOC(C)=O,15.0,20.506083,2.910000000000002
8,CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(Cc3ccccn3)c(CC)c2[nH]1,18.8,29.726753,2.9073
8,CCC(C)c1ccc(O)cc1,97.5,78.75436,2.9057000000000013
8,Cc1cc(Cl)ccc1OCCCC(=O)O,99.3,77.387474,2.8920200000000005
8,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,22.3,38.01205,2.879500000000001
8,CC(C)=CCCC(C)=CC=O,33.5,34.214123,2.878000000000001
8,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-1.3,27.296711,2.873600000000001
8,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,40.9,41.592182,2.873000000000001
8,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,22.0,17.644339,2.872200000000001
8,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,41.7,31.11274,2.871600000000001
8,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,94.7,87.10667,2.8712000000000013
8,COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,21.8,41.469044,2.8683000000000014
8,N#Cc1c(Cl)cccc1Cl,77.7,58.181263,2.8650800000000007
8,O=P(OCCCl)(OCCCl)OCCCl,-17.6,21.530632,2.8607000000000014
8,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,59.0,60.930286,2.851100000000001
8,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,81.7,72.396515,2.845300000000001
8,c1ccc2ccccc2c1,34.8,36.311817,2.839800000000001
8,Cc1cc(C2CC2)[nH]c(=Nc2ccccc2)n1,91.0,58.658047,2.8279200000000007
8,Cc1ccc(C(C)C)cc1O,80.5,80.04063,2.8240200000000013
8,Cc1ccc(C(C)C)c(O)c1,59.3,69.77031,2.824020000000001
8,CCCCCCCCC(=O)O,94.0,55.367947,2.821600000000001
8,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,56.5,34.66263,2.817000000000001
8,CCCCCCCCCCCC(=O)OCC(O)CO,52.4,31.390484,2.8037000000000014
8,O=C(N=c1cc[nH]c(Cl)c1)Nc1ccccc1,54.6,64.18858,2.8009000000000004
8,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,98.4,95.674995,2.7993200000000007
8,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,54.8,46.144863,2.7989000000000006
8,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,96.4,62.189632,2.7967000000000013
8,CC(C)(C)C1CCC(=O)CC1,7.2,20.677877,2.791800000000001
8,CCC(C)C1CCCCC1=O,9.9,8.637654,2.791800000000001
8,O=S(=O)(NC1(C(O)=NO)CCOCC1)c1ccc(Oc2ccc(F)cc2)cc1,48.4,47.746803,2.791200000000001
8,N#Cc1cc(Br)c(O)c(Br)c1,101.8,102.71651,2.78888
8,c1cnc2c(c1)ccc1cccnc12,46.1,37.34062,2.7830000000000004
8,CCCCC(CC)COC(C)=O,10.1,19.137463,2.765900000000001
8,CC(=O)OC1CC2CCC1(C)C2(C)C,12.2,15.322993,2.7643000000000013
8,CC(C)=CCCC(C)CCO,65.85,32.63145,2.751300000000001
8,O=C(OCc1ccccc1)c1ccc(O)cc1,103.2,89.305374,2.749200000000001
8,CC12CCC(CC1)C(C)(C)O2,12.9,18.386353,2.7441000000000013
8,CCSC(=O)N1CCCCCC1,11.8,46.918762,2.735500000000001
8,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,34.3,44.709118,2.7345000000000006
8,O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1,26.0,41.12856,2.733600000000001
8,CCCCCC1C(=O)CCC1CC(=O)OC,20.9,32.548077,2.725100000000001
8,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,109.0,96.14241,2.722100000000001
8,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,29.2,41.12856,2.7170000000000005
8,COc1c(Cl)ccc(Cl)c1C(=O)O,62.8,43.311733,2.7002000000000006
8,Oc1cc(Cl)ccc1Cl,105.0,88.14066,2.699
8,CC(C)(C)c1ccc(O)cc1,67.1,71.60138,2.689700000000001
8,CC(C)(C)c1cccc(O)c1,81.7,64.04083,2.689700000000001
8,Oc1ccccc1Cc1ccccc1O,100.9,79.463875,2.688600000000001
8,c1ccc2[nH]c(-c3cscn3)nc2c1,21.8,37.05289,2.6864
8,COP(=O)(OC)OC=C(Cl)Cl,13.9,25.180187,2.680400000000001
8,CCCCC(CC)COC(=O)CS,58.7,26.307201,2.675800000000001
8,C=CC(C)(O)CCC=C(C)C,13.0,29.963743,2.6698000000000013
8,C=CC(=C)CCCC(C)(C)O,28.9,29.050179,2.669800000000001
8,O=C(c1ccccc1)C1CCC1,30.8,40.29981,2.6694000000000013
8,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,12.6,20.7131,2.6667000000000005
8,CC(C)OP(C)(=O)OC(C)C,10.9,24.184332,2.659300000000001
8,Cc1ccc(Cl)cc1,11.3,28.593576,2.6484200000000007
8,CCCCOC(=O)c1ccccc1,17.1,35.478466,2.6435000000000013
8,Nc1ccc(Oc2ccc(N)cc2)cc1,90.0,58.681423,2.643300000000001
8,C=Cc1ccc(C)cc1,13.0,30.650904,2.638020000000001
8,COc1ccc(C(=O)c2ccccc2)c(O)c1,98.3,84.57439,2.631800000000001
8,CCC(C)COC(=O)CC(C)C,1.6,28.147863,2.621800000000001
8,CC1=C(C(=O)Nc2ccccc2)SCCO1,36.7,33.386387,2.620000000000001
8,Cc1ccc(C)c(C)c1,17.8,33.33252,2.611860000000001
8,O=C(Oc1ccccc1)c1ccccc1O,96.0,78.00917,2.611400000000001
8,O=C(Oc1ccccc1)c1ccc(O)cc1,105.3,86.69547,2.6114000000000006
8,C1=CC2C3CCC(C3)C2C1,75.5,31.589851,2.608600000000001
8,O=C(c1ccccc1)C(O)c1ccccc1,57.4,40.58653,2.602900000000001
8,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,-4.2,16.936802,2.6003
8,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,29.7,35.245045,2.5800000000000005
8,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,103.0,89.23248,2.576800000000001
8,Nc1cc(Cl)cc(Cl)c1,93.5,62.177525,2.575600000000001
8,CC(C)(C)OOC(=O)c1ccccc1,21.4,35.634533,2.573500000000001
8,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,36.9,47.22391,2.572400000000001
8,CC(C)(C)c1ccc(N)cc1,26.7,40.51227,2.5663
8,c1ccc2c(c1)CCCC2,8.9,30.507317,2.5654000000000003
8,CCCC1CCC(=O)CC1,34.9,20.677877,2.5458000000000007
8,CCCCCCCC=O,-4.9,39.040234,2.5458000000000007
8,Oc1cccc2ccccc12,90.3,75.49406,2.5454000000000008
8,Cc1ccc2ncccc2c1,43.1,40.333195,2.5432200000000007
8,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,10.6,27.296711,2.5397000000000007
8,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,106.65,70.46722,2.5352
8,CC(C)(C)OOC(C)(C)C,6.8,27.296711,2.531600000000001
8,CCCCCCCC(=O)OC,15.7,30.97019,2.5199000000000007
8,CC(C)c1ccc(O)cc1,73.2,79.84389,2.515600000000001
8,CC(C)c1cccc(O)c1,78.9,69.79861,2.515600000000001
8,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,93.9,79.23469,2.5052000000000003
8,CC1=CCC(C(C)(C)O)CC1,3.6,21.772852,2.503700000000001
8,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)NC1=O,23.5,43.823666,2.4977
8,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,92.6,78.54972,2.4909
8,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,55.7,59.227886,2.4906000000000006
8,CCN(CC)C(=O)c1cccc(C)c1,51.8,37.59199,2.4770200000000004
8,O=c1ssc(Cl)c1Cl,106.6,77.613434,2.4766000000000004
8,O=C(O)Cc1cccc2ccccc12,63.0,51.944805,2.4669000000000008
8,O=C(O)COc1ccc(Cl)cc1Cl,88.6,85.05627,2.4568000000000003
8,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO[P](=O)(=O)O,7.1,22.17499,2.450900000000001
8,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,3.0,27.869724,2.4484000000000004
8,O=C(Cl)c1cccc(C(=O)Cl)c1,36.8,49.9975,2.4446000000000003
8,Nc1ccc(Cc2ccc(N)cc2)cc1,75.3,54.99087,2.4418000000000006
8,CC(CCO)CC(C)(C)C,28.5,25.543785,2.4411000000000005
8,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,1.1,18.551481,2.4404000000000003
8,CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)N=c2cncc[nH]2)cc1Cl,8.9,20.359985,2.4370000000000003
8,CCCCCCCC(=O)N(C)C,13.0,40.731846,2.4351000000000003
8,CC=Cc1ccc(O)c(OC)c1,88.8,81.75638,2.4339000000000004
8,CN(C)C(=O)Nc1ccc(Cl)cc1,12.9,32.813812,2.4335000000000004
8,C=CCc1ccc(OC)c(OC)c1,59.5,46.800007,2.432300000000001
8,CCCCCCCC(=O)O,80.5,55.367947,2.4315
8,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,21.3,58.53081,2.431080000000001
8,C=CCc1ccc(OC)cc1,21.6,34.176632,2.4237
8,CCc1cccc(CC)c1N,16.2,43.266605,2.3936
8,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)O)OC1CCCCC1,74.0,62.489086,2.3847000000000005
8,C1=CC2C3C=CC(C3)C2C1,13.6,24.055454,2.3846000000000007
8,C=CCOC(=O)c1ccccc1C(=O)OCC=C,65.2,40.568687,2.3722000000000003
8,Cc1cc(O)ccc1Cl,85.8,83.13463,2.35402
8,CCCCOC(=O)c1ccc(O)cc1,100.1,82.83451,2.349100000000001
8,C#CCN1C(=O)COc2cc(F)c(-n3c(O)c4c(c3O)CCC=C4)cc21,85.2,79.65822,2.3456
8,C=C(C)C1C=CC(C)C(=O)C1,24.0,20.490335,2.3438
8,CCCCCCCCO,35.1,33.514565,2.3392000000000013
8,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,74.6,39.502617,2.3388
8,O=C(c1ccccc1)c1ccc(O)cc1O,107.0,90.13954,2.3288000000000006
8,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,29.8,42.61101,2.3230000000000004
8,CCCC=C(C=O)CC,23.2,33.64633,2.3218000000000005
8,Cc1cc(C)c(O)c(C)c1,81.7,73.82417,2.3174600000000005
8,Cc1cc(C)c(C(=O)O)c(C)c1,35.7,43.667217,2.31006
8,Oc1ccc2c(c1)OCC(N1CCC(O)(c3ccc(F)cc3)CC1)C2O,59.6,66.894516,2.309300000000001
8,O=C(C(Cl)Cl)N1CCOC12CCCCC2,10.5,13.939495,2.3093000000000004
8,Cc1cccc(C)c1,34.2,41.569187,2.30344
8,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,99.4,91.33091,2.2999
8,CC(=O)C=Cc1ccccc1,27.3,39.19811,2.2888
8,CCCCC(CC)C(=O)O,-8.2,31.984747,2.2874
8,O=C(O)CCCCCCCCC(=O)O,39.5,56.241615,2.2764
8,Nc1cc(Cl)cc(C(=O)O)c1Cl,93.9,76.23658,2.2738
8,CCCCCC1CCC(=O)O1,13.3,21.939396,2.2723000000000004
8,O=[N+]([O-])c1ccc(Cl)cc1,28.0,38.230537,2.2482
8,c1ccc2ncccc2c1,34.3,36.75062,2.2348
8,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,14.5,39.12006,2.2241
8,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,33.2,37.749104,2.2152000000000003
8,Cc1cccc([N+](=O)[O-])c1C,56.0,48.380924,2.21164
8,CCOP(=O)(OCC)OCC,6.6,31.25247,2.204
8,CCCCC(CC)CO,8.6,25.543785,2.1951000000000005
8,CSC(=O)c1cccc2nnsc12,72.2,42.967773,2.194500000000001
8,CC12CCC(C1)C(C)(C)C2O,3.6,14.275243,2.1935000000000007
8,CC1(C)C2CCC1(C)C(O)C2,-7.8,18.71852,2.1935
8,CC1CC(O)CC(C)(C)C1,9.8,21.955488,2.1935
8,CNC(=O)Oc1ccccc1OC(C)C,15.2,34.16737,2.192
8,CC(Oc1cccc(Cl)c1)C(=O)O,38.8,55.93526,2.1918999999999995
8,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,43.6,45.121384,2.18454
8,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,20.8,25.9378,2.1609000000000003
8,Nc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,40.1,45.006145,2.16
8,CCC(C)OC(=O)N1CCCCC1CCO,13.4,11.247536,2.1584000000000008
8,CCCCCCC=O,56.9,39.040234,2.1557000000000004
8,CCCCCC(C)=O,13.4,27.946089,2.1557000000000004
8,CC(CC=O)CCCC(C)(C)O,28.7,24.524378,2.1527000000000007
8,N=c1c(Cl)c(Cl)[nH]c(C(=O)O)c1Cl,55.1,45.491924,2.15257
8,CCc1cccc(C)c1N,30.3,43.266605,2.13962
8,CCCCCC(=O)OCC,1.8,30.97019,2.1298000000000004
8,C=CCc1ccc(O)c(OC)c1,91.2,82.58593,2.1293
8,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,75.0,47.1055,2.1218000000000004
8,C=CC(O)CCCCC,14.7,25.127403,2.1136
8,Cc1cc(Cl)ccc1OCC(=O)O,82.25,67.225235,2.11182
8,O=C(CCl)c1ccccc1,26.0,44.357395,2.1081
8,O=C(O)c1nc(Cl)ccc1Cl,30.8,44.357395,2.0866
8,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,12.2,25.29283,2.07272
8,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,82.6,51.239544,2.0576
8,CCCCNC(=S)NCCCC,20.0,40.13333,2.0507
8,Oc1ccc(Cl)cc1,55.3,81.019325,2.0456
8,CCCCCCC(=O)O,43.3,55.367947,2.0414
8,CCOC(=O)c1ccccc1C(=O)OCC,44.1,38.433495,2.04
8,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,103.3,67.835075,2.0381
8,COc1cnc(OC)n2[nH]c(=NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,26.5,48.148632,2.0268999999999995
8,CCCCC(CC)COS(=O)(=O)O,81.3,73.838455,2.0222
8,Cc1cccc(O)c1C,67.6,68.71165,2.00904
8,CCCCNC(=O)n1c(=NC(=O)OC)[nH]c2ccccc21,40.4,56.858932,1.9943
8,C=CCN(CC=C)C(=O)C(Cl)Cl,17.2,28.072989,1.9907
8,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,52.2,36.87988,1.9885
8,O=C(CBr)c1ccc(O)cc1,104.3,85.48073,1.9698
8,CCCOC(=O)c1ccc(O)cc1,96.8,78.601036,1.959
8,CCc1cccc(O)c1,59.3,69.64529,1.9546
8,CCc1ccccc1O,68.1,73.89873,1.9546
8,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,87.7,86.55079,1.9306
8,CNC(=O)Oc1cccc2c1OC(C)(C)O2,24.2,36.219997,1.9121
8,CCC=CCCOC(C)=O,14.0,26.03894,1.9058
8,Cc1cccc([N+](=O)[O-])c1,30.1,37.450596,1.90322
8,Cc1ccc([N+](=O)[O-])cc1,18.0,32.92146,1.90322
8,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2n1,97.3,92.13663,1.891
8,CC(=O)c1ccccc1,19.5,39.19811,1.8892
8,O=C(O)CCCCCCCC(=O)O,20.8,56.241615,1.8863
8,Cc1cc(C)cc(N)c1,33.9,51.84873,1.88564
8,O=P1(N(CCCl)CCCl)NCCCO1,63.3,36.859756,1.884
8,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,81.2,90.063866,1.8785
8,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,19.9,37.383778,1.8443400000000003
8,NC(=O)Nc1ccc(Cl)cc1,19.0,33.863182,1.8306
8,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],58.0,49.198246,1.81142
8,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],74.7,59.65465,1.81142
8,O=C(O)COc1ccc(Cl)cc1,34.8,46.95694,1.8034
8,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,48.3,47.22391,1.7921999999999998
8,CCCN(CCC)N=O,8.9,39.016678,1.7898
8,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,13.4,21.796192,1.785600000000004
8,O=C(O)C=Cc1ccccc1,53.5,44.357395,1.7844
8,ON=C1CCCCC1,11.1,31.20184,1.7807
8,CN(C)C(=O)Nc1ccccc1,6.9,40.50476,1.7801
8,BrCCBr,13.4,32.810158,1.7762
8,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,12.8,26.660353,1.7739199999999995
8,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,24.1,40.885685,1.7696
8,CCCCNS(=O)(=O)c1ccccc1,17.8,43.33325,1.7650000000000003
8,CC(=O)OCc1ccccc1,11.8,37.73701,1.7496999999999998
8,CCCCCOC(C)=O,38.3,20.506083,1.7397
8,CCOC(=O)c1cc(O)c(C(O)C2CC2)c(O)c1,14.8,41.210514,1.7178999999999998
8,CCO[P+](=O)OCC,6.4,23.42672,1.7168
8,COc1ccc(OC)cc1,19.2,34.176632,1.7038
8,Cc1ccccc1O,47.4,71.416115,1.70062
8,Cc1cccc(O)c1,30.6,59.374958,1.7006199999999998
8,CCOC(=O)C1OC1c1ccccc1,40.1,38.818607,1.6895999999999998
8,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,25.0,57.03072,1.6838000000000002
8,CCOc1ccc(N)cc1,7.8,43.68745,1.6675
8,CCCCCC(=O)O,11.2,55.367947,1.6513
8,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,8.2,27.329391,1.6333
8,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,69.5,62.717106,1.6264
8,O=C(N=c1cn[nH]s1)Nc1ccccc1,46.3,50.264782,1.604
8,CC(=O)OCCC(C)C,-18.7,17.603117,1.5956
8,O=[N+]([O-])c1ccccc1,56.1,47.011013,1.5948
8,CC(=O)c1ccccc1O,19.1,46.628574,1.5948
8,CC(=O)c1ccc(O)cc1,36.7,52.674114,1.5948
8,N#CCCCCC#N,15.9,25.661028,1.59396
8,CSC(C)(C)C=NO,10.1,30.697327,1.588
8,COc1ccc(C)cc1N,37.4,54.204174,1.58582
8,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,22.6,36.011585,1.57852
8,Cc1ccccc1N,34.55,54.222744,1.57722
8,CCOC(=O)c1ccc(O)cc1,81.3,78.601036,1.5689
8,C=CCOc1nc(OCC=C)nc(OCC=C)n1,29.3,32.880283,1.5659999999999998
8,CCCCCCO,10.5,33.514565,1.559
8,COCc1nnc(-c2ccc[n+]([O-])c2)n1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,-0.8,38.654938,1.5506999999999993
8,Cc1ccc(C)c(S(=O)(=O)O)c1,34.7,42.015743,1.5501400000000003
8,Cc1ccc(S(=O)(=O)O)c(C)c1,26.4,42.015743,1.55014
8,Cc1ccc(S(=O)(=O)O)cc1C,19.4,54.82847,1.55014
8,CC(=O)C=C(C)C,34.8,26.68457,1.5416
8,CCCC=CC=O,52.2,31.892866,1.5416
8,CCCCOC(O)CC,10.2,25.279306,1.5315
8,COc1nn(CSP(=S)(OC)OC)c(=O)s1,73.9,55.671032,1.5214
8,O=C1CCCCC1,1.0,27.734274,1.5196
8,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,109.9,94.99953,1.5170199999999998
8,C=CC(=O)OCCCC,4.5,22.964933,1.5156999999999998
8,COc1ccc(C=O)cc1,25.0,37.28709,1.5076999999999998
8,O=[N+]([O-])c1ccccc1[N+](=O)[O-],60.9,50.516117,1.503
8,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,11.1,52.65112,1.503
8,C1=CCC=C1,10.9,24.90441,1.5025
8,COC(=O)c1c(C)cc(O)c(C)c1O,96.9,85.01368,1.5012399999999997
8,CC1(C)C(=O)N(Cl)C(=O)N1Br,33.5,36.441357,1.4929
8,CCCC1CCC(=O)O1,10.6,20.677877,1.4921
8,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,-4.8,18.601603,1.488600000000001
8,[c]1ccccc1,4.2,26.909796,1.48679
8,Cc1ccc([N+](=O)[O-])cc1N,80.8,65.88635,1.4854199999999995
8,Nc1cnn(-c2ccccc2)c(=O)c1Cl,63.9,58.803417,1.4681
8,On1ccccc1=S,3.5,42.225437,1.45489
8,CC(C#N)CCC#N,0.2,15.524741,1.44986
8,CC(O)COc1ccccc1,9.9,37.792843,1.4462
8,CCOC(=O)c1ccc(N)cc1,37.3,46.89255,1.4455
8,O=C(O)C(Cl)(Cl)Cl,-0.3,37.477486,1.4412
8,Cc1nc(C)nc(N2CC(C)N(c3ccnc(C(C)O)n3)C(C)C2)n1,0.4,13.091128,1.4353399999999998
8,O=CCc1ccccc1,55.8,42.60393,1.428
8,Cc1ccc(S(=O)(=O)NCl)cc1,88.9,60.549347,1.42712
8,CC(C)CC(C)O,12.0,25.279306,1.4133
8,N=c1c(Cl)c(F)[nH]c(OCC(=O)O)c1Cl,84.5,66.08154,1.40347
8,COc1ccccc1O,52.3,72.76578,1.4008
8,Oc1ccccc1,11.1,71.089386,1.3922
8,O=C(O)c1ccccc1,3.9499999999999993,44.357395,1.3848
8,CCO[Si](CCCN)(OCC)OCC,-19.3,24.742064,1.3835999999999995
8,CCOC(OCC)OCC,12.0,23.525839,1.3795
8,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,12.5,25.723461,1.37932
8,CCCCC=O,1.2,31.892866,1.3755
8,CCCC(C)=O,11.9,27.901834,1.3755
8,CN1C(=O)CCC1c1cccnc1,4.8,15.525659,1.3749
8,CCCOC(=O)c1cc(O)c(O)c(O)c1,104.8,82.017784,1.3702
8,CCCCOCCOC(C)=O,8.3,20.054873,1.3662
8,CC(=O)Nc1ccc(O)cc1,-15.9,21.9219,1.3505999999999998
8,CC(=O)OC(C)(C)C,-0.7,21.332594,1.348
8,CCC=CCCO,19.0,34.66574,1.335
8,O=Cc1ccccc1C=O,98.0,39.422283,1.3116
8,C1=COCCC1,12.7,24.90441,1.3105
8,CC(=O)Oc1ccccc1C(=O)O,36.6,40.029858,1.3101
8,O=[N+]([O-])c1ccc(O)cc1,103.0,88.00921,1.3003999999999998
8,O=C(O)c1ccc([N+](=O)[O-])cc1,29.1,48.20042,1.293
8,NC1CCCCC1,11.8,20.818485,1.2778
8,CCC[Si](OC)(OC)OC,13.5,27.296711,1.2745
8,Cc1cccc2[nH]nnc12,44.2,34.176632,1.26632
8,CCCCC(=O)O,26.3,48.135506,1.2612
8,COC(=O)c1ccc(C(=O)OC)cc1,39.6,36.58859,1.2598
8,COC(=O)c1ccccc1C(=O)OC,38.2,38.433495,1.2597999999999998
8,COC(=O)c1cccc(C(=O)OC)c1,40.7,47.86231,1.2597999999999998
8,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,14.6,33.213184,1.25342
8,CCCC=NO,7.1,30.420113,1.2465
8,CCC(C)=NO,-0.8,26.695312,1.2465
8,CCCCCCCC(=O)OCC(O)CO,35.0,31.390484,1.2433
8,Cc1ccc(S(=O)(=O)O)cc1,16.6,53.31822,1.2417200000000002
8,Cc1ccccc1S(=O)(=O)O,10.8,50.737156,1.24172
8,CSc1nc(=NC(C)(C)C)[nH]c(=NC2CC2)[nH]1,86.0,47.987217,1.222
8,OCCc1ccccc1,7.4,41.49998,1.2214
8,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,23.3,35.377266,1.2198399999999998
8,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,108.4,98.434204,1.2086
8,CCCCOCC1CO1,5.5,18.172472,1.2019
8,COc1ccc([N+](=O)[O-])cc1N,69.0,67.236015,1.1855999999999998
8,OCc1ccccc1,43.3,43.698902,1.1789
8,COC(=O)c1ccc(O)cc1,51.5,78.601036,1.1788
